"file","line","controller","handler","method","prefix","path","permissions","roles","guards","module","feature","exemption","support","serviceCalls","review"
"apps/api/src/academic-years/academic-years.controller.ts","19","AcademicYearsController","listAcademicYears","GET","'academic-years'","","'academic_years:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.students'","","'SCHOOL_PROFILE', 'STUDENT_RECORDS', 'ATTENDANCE', 'ACADEMICS', 'HOMEWORK_TIMETABLE'","academicYearsService.listAcademicYears","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academic-years/academic-years.controller.ts","32","AcademicYearsController","createAcademicYear","POST","'academic-years'","","'academic_years:create'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.students'","","","academicYearsService.createAcademicYear","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","103","AcademicsController","listExamTerms","GET","'academics'","'exam-terms'","'exam-terms:read', 'academics:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","'ACADEMICS'","academicsFoundationService.listExamTerms","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","113","AcademicsController","listAssessmentTemplates","GET","'academics'","'assessment-templates'","'assessment-components:read', 'academics:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","academicsFoundationService.listAssessmentTemplates","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","119","AcademicsController","applyAssessmentTemplate","POST","'academics'","'assessment-templates/apply'","'assessment-components:manage', 'academics:create'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","academicsFoundationService.applyAssessmentTemplate","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","128","AcademicsController","getExamTerm","GET","'academics'","'exam-terms/:id'","'exam-terms:read', 'academics:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","academicsFoundationService.getExamTermById","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","134","AcademicsController","createExamTerm","POST","'academics'","'exam-terms'","'exam-terms:manage', 'academics:create'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","academicsFoundationService.createExamTerm","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","143","AcademicsController","updateExamTerm","PATCH","'academics'","'exam-terms/:id'","'exam-terms:manage', 'academics:update'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","academicsFoundationService.updateExamTerm","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","157","AcademicsController","updateExamTermStatus","PATCH","'academics'","'exam-terms/:id/status'","'exam-terms:manage', 'academics:update'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","academicsFoundationService.archiveExamTerm","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","169","AcademicsController","deleteExamTerm","DELETE","'academics'","'exam-terms/:id'","'exam-terms:manage', 'academics:delete'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","academicsFoundationService.deleteExamTerm","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","178","AcademicsController","unlockExamTerm","PATCH","'academics'","'exam-terms/:id/unlock'","'exam-terms:unlock'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","markLockWorkflowService.unlockExamTerm","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","188","AcademicsController","listComponents","GET","'academics'","'assessment-components'","'assessment-components:read', 'academics:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","assessmentComponentsService.list","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","197","AcademicsController","getComponent","GET","'academics'","'assessment-components/:id'","'assessment-components:read', 'academics:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","assessmentComponentsService.getById","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","209","AcademicsController","createComponent","POST","'academics'","'assessment-components'","'assessment-components:manage', 'academics:create'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","assessmentComponentsService.create","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","218","AcademicsController","updateComponent","PATCH","'academics'","'assessment-components/:id'","'assessment-components:manage', 'academics:update'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","assessmentComponentsService.update","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","232","AcademicsController","deleteComponent","DELETE","'academics'","'assessment-components/:id'","'assessment-components:manage', 'academics:delete'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","assessmentComponentsService.delete","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","241","AcademicsController","listExamTimetable","GET","'academics'","'exams/timetable'","'academics:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","academicsService.listExamTimetable","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","247","AcademicsController","createExamTimetableSlot","POST","'academics'","'exams/timetable'","'academics:create'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","academicsService.createExamTimetableSlot","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","256","AcademicsController","publishExamTimetable","POST","'academics'","'exams/:id/timetable/publish'","'academics:update'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","academicsService.publishExamTimetable","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","265","AcademicsController","listMarks","GET","'academics'","'marks'","'marks:read', 'academics:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","'ACADEMICS'","marksService.listMarks","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","272","AcademicsController","listAssessmentRetakes","GET","'academics'","'assessment-retakes'","'academics:read', 'marks:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","assessmentRetakesService.list","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","281","AcademicsController","getAssessmentRetake","GET","'academics'","'assessment-retakes/:assessmentRetakeId'","'academics:read', 'marks:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","assessmentRetakesService.getById","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","290","AcademicsController","createAssessmentRetake","POST","'academics'","'assessment-retakes'","'academics:enter_marks'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","assessmentRetakesService.create","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","299","AcademicsController","approveAssessmentRetake","POST","'academics'","'assessment-retakes/:assessmentRetakeId/approve'","'academics:update'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","assessmentRetakesService.approve","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","309","AcademicsController","rejectAssessmentRetake","POST","'academics'","'assessment-retakes/:assessmentRetakeId/reject'","'academics:update'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","assessmentRetakesService.reject","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","319","AcademicsController","scheduleAssessmentRetake","POST","'academics'","'assessment-retakes/:assessmentRetakeId/schedule'","'academics:update'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","assessmentRetakesService.schedule","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","333","AcademicsController","completeAssessmentRetake","POST","'academics'","'assessment-retakes/:assessmentRetakeId/complete'","'academics:update'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","assessmentRetakesService.complete","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","347","AcademicsController","applyAssessmentRetakeResult","POST","'academics'","'assessment-retakes/:assessmentRetakeId/apply-result'","'academics:update'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","assessmentRetakesService.applyResult","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","361","AcademicsController","cancelAssessmentRetake","POST","'academics'","'assessment-retakes/:assessmentRetakeId/cancel'","'academics:update'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","assessmentRetakesService.cancel","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","371","AcademicsController","getStudentHistory","GET","'academics'","'marks/student/:studentId'","'marks:read', 'academics:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","marksService.getStudentHistory","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","391","AcademicsController","bulkUpsertMarks","POST","'academics'","'marks/bulk-upsert'","'academics:enter_marks'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","marksService.bulkUpsert","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","400","AcademicsController","updateMark","PATCH","'academics'","'marks/:id'","'academics:enter_marks'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","marksService.updateMark","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","410","AcademicsController","listMarkLockRequests","GET","'academics'","'marks/lock-requests'","'academics:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","markLockWorkflowService.list","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","425","AcademicsController","requestMarkLock","POST","'academics'","'marks/lock-requests'","'academics:enter_marks'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","markLockWorkflowService.request","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","434","AcademicsController","reviewMarkLockRequest","PATCH","'academics'","'marks/lock-requests/:id/review'","'marks:review_lock'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","markLockWorkflowService.review","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","444","AcademicsController","listCas","GET","'academics'","'cas-records'","'cas-records:read', 'academics:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","casRecordsService.list","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","450","AcademicsController","getCasDetail","GET","'academics'","'cas-records/:id'","'cas-records:read', 'academics:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","casRecordsService.findOne","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","456","AcademicsController","createCas","POST","'academics'","'cas-records'","'cas-records:manage', 'academics:enter_marks'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","casRecordsService.create","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","462","AcademicsController","bulkUpsertCas","POST","'academics'","'cas-records/bulk-upsert'","'cas-records:manage', 'academics:enter_marks'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","casRecordsService.bulkUpsert","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","471","AcademicsController","updateCas","PATCH","'academics'","'cas-records/:id'","'cas-records:manage', 'academics:update'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","casRecordsService.update","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","481","AcademicsController","deleteCas","DELETE","'academics'","'cas-records/:id'","'cas-records:manage', 'academics:delete'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","casRecordsService.delete","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","490","AcademicsController","listReportCards","GET","'academics'","'report-cards'","'academics:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","'ACADEMICS'","academicsService.listReportCards","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","510","AcademicsController","generateReportCard","POST","'academics'","'report-cards'","'academics:manage_report_cards'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","reportCardsService.generateReportCard","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","519","AcademicsController","batchGenerateReportCards","POST","'academics'","'report-cards/batch'","'academics:manage_report_cards'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","reportCardsService.batchGenerateReportCards","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","528","AcademicsController","requestReportCardCorrection","POST","'academics'","'report-cards/:id/corrections'","'academics:manage_report_cards'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","reportCardsService.requestCorrection","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","538","AcademicsController","regenerateCorrectedReportCard","POST","'academics'","'report-cards/:id/regenerate'","'academics:manage_report_cards'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","reportCardsService.applyCorrectionAndRegenerate","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","552","AcademicsController","listReportCardHistory","GET","'academics'","'report-cards/:id/history'","'academics:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","reportCardsService.listHistory","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","561","AcademicsController","listReportCardCorrections","GET","'academics'","'report-cards/corrections'","'academics:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","reportCardsService.listCorrections","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","574","AcademicsController","reviewReportCardCorrection","PATCH","'academics'","'report-cards/corrections/:id/review'","'academics:report_cards:review'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","reportCardsService.reviewCorrection","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","584","AcademicsController","listSyllabusTopics","GET","'academics'","'subjects/:id/syllabus'","'academics:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","academicsService.listSyllabusTopics","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","593","AcademicsController","createSyllabusTopic","POST","'academics'","'subjects/:id/syllabus'","'academics:create'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","academicsService.createSyllabusTopic","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","603","AcademicsController","markTopicComplete","PATCH","'academics'","'syllabus/:id/complete'","'academics:update'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","academicsService.markTopicComplete","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","612","AcademicsController","getSyllabusProgress","GET","'academics'","'subjects/:id/syllabus/progress'","'academics:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","academicsService.getSyllabusProgress","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","621","AcademicsController","getReportCardPdf","GET","'academics'","'report-cards/:id.pdf'","'academics:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","reportCardPdfService.getReportCardPdf","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","638","AcademicsController","listRemedialStudents","GET","'academics'","'remedial'","'academics:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","academicsService.listRemedialStudents","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","647","AcademicsController","listPromotions","GET","'academics'","'promotions'","'academics:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","promotionReadinessService.listPromotionReadiness","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","670","AcademicsController","promoteStudent","POST","'academics'","'promotions'","'academics:update'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","promotionReadinessService.promoteStudent","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","679","AcademicsController","batchPromote","POST","'academics'","'promotions/batch'","'academics:update'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","promotionReadinessService.batchPromote","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","685","AcademicsController","listPublishingReadiness","GET","'academics'","'results/publishing'","'academics:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","resultPublishingService.listPublishingReadiness","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","704","AcademicsController","publishResults","POST","'academics'","'results/publishing/publish'","'results:publish'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","resultPublishingService.publishResults","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","713","AcademicsController","unpublishResults","POST","'academics'","'results/publishing/unpublish'","'results:unpublish'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","resultPublishingService.unpublishResults","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","722","AcademicsController","notifyResults","POST","'academics'","'results/publishing/notify'","'academics:manage_report_cards'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","resultPublishingService.notifyResults","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","731","AcademicsController","getGradingScale","GET","'academics'","'grading-scale'","'academics:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","gradeCalculatorService.getGradingScale","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","737","AcademicsController","getGradingPolicy","GET","'academics'","'grading-policy'","'academics:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","gradeCalculatorService.getTenantGradingPolicy","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","743","AcademicsController","previewStudentResult","GET","'academics'","'results/preview/student/:studentId'","'results:read', 'academics:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","resultsService.previewStudentResult","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/academics.controller.ts","758","AcademicsController","previewClassResults","GET","'academics'","'results/preview'","'results:read', 'academics:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","resultsService.previewClassResults","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/subjects.controller.ts","33","SubjectsController","listSubjects","GET","'subjects'","","'academics:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","academicsFoundationService.listSubjects","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/subjects.controller.ts","42","SubjectsController","listSubjectsByClass","GET","'subjects'","'class/:classId'","'academics:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","academicsFoundationService.listSubjects","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/subjects.controller.ts","51","SubjectsController","createSubject","POST","'subjects'","","'academics:create'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","academicsFoundationService.createSubject","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/subjects.controller.ts","60","SubjectsController","updateSubject","PATCH","'subjects'","':id'","'academics:update'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","academicsFoundationService.updateSubject","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/subjects.controller.ts","70","SubjectsController","deleteSubject","DELETE","'subjects'","':id'","'academics:delete'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","academicsFoundationService.deleteSubject","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/subjects.controller.ts","86","TeacherAssignmentsController","listTeacherAssignments","GET","'teacher-assignments'","","'academics:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","academicsService.listTeacherAssignments","Decorator inventory only; downstream review in baseline report"
"apps/api/src/academics/subjects.controller.ts","92","TeacherAssignmentsController","assignTeacher","POST","'teacher-assignments'","","'academics:update'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.exams'","","","academicsService.assignTeacher","Decorator inventory only; downstream review in baseline report"
"apps/api/src/accounting/accounting-budget.controller.ts","38","AccountingBudgetController","listBudgets","GET","'accounting/budgets'","","'accounting:budgets:read', 'accounting:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.accounting'","","","budgetService.listBudgets","Decorator inventory only; downstream review in baseline report"
"apps/api/src/accounting/accounting-budget.controller.ts","48","AccountingBudgetController","createBudget","POST","'accounting/budgets'","","'accounting:budgets:write', 'accounting:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.accounting'","","","budgetService.createBudget","Decorator inventory only; downstream review in baseline report"
"apps/api/src/accounting/accounting-budget.controller.ts","58","AccountingBudgetController","upsertLines","PUT","'accounting/budgets'","':id/lines'","'accounting:budgets:write', 'accounting:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.accounting'","","","budgetService.upsertBudgetLines","Decorator inventory only; downstream review in baseline report"
"apps/api/src/accounting/accounting-budget.controller.ts","74","AccountingBudgetController","approveBudget","POST","'accounting/budgets'","':id/approve'","'accounting:budgets:write', 'accounting:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.accounting'","","","budgetService.approveBudget","Decorator inventory only; downstream review in baseline report"
"apps/api/src/accounting/accounting-m9.controller.ts","24","AccountingM9Controller","health","GET","'accounting/m9'","'health'","'accounting:reports:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.accounting'","","","m9.health","Decorator inventory only; downstream review in baseline report"
"apps/api/src/accounting/accounting-m9.controller.ts","30","AccountingM9Controller","listSourceMappings","GET","'accounting/m9'","'source-mappings'","'accounting:reports:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.accounting'","","","sources.listMappings","Decorator inventory only; downstream review in baseline report"
"apps/api/src/accounting/accounting-m9.controller.ts","36","AccountingM9Controller","getSourceMappingHealth","GET","'accounting/m9'","'source-mappings/health'","'accounting:reports:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.accounting'","","","sources.getSourceMappingHealth","Decorator inventory only; downstream review in baseline report"
"apps/api/src/accounting/accounting-m9.controller.ts","42","AccountingM9Controller","previewNepalChartTemplate","GET","'accounting/m9'","'chart-templates/nepal/preview'","'accounting:accounts:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.accounting'","","","","Decorator inventory only; downstream review in baseline report"
"apps/api/src/accounting/accounting-m9.controller.ts","53","AccountingM9Controller","importNepalChartTemplate","POST","'accounting/m9'","'chart-templates/nepal/import'","'accounting:accounts:write'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.accounting'","","","templates.importNepalChartTemplate","Decorator inventory only; downstream review in baseline report"
"apps/api/src/accounting/accounting-m9.controller.ts","59","AccountingM9Controller","principalSnapshot","GET","'accounting/m9'","'principal/snapshot'","'accounting:reports:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.accounting'","","","m9.principalSnapshot","Decorator inventory only; downstream review in baseline report"
"apps/api/src/accounting/accounting-reports.controller.ts","56","AccountingReportsController","getTrialBalance","GET","'accounting/reports'","'trial-balance'","'accounting:reports:trial-balance', 'accounting:read', 'accounting:reports:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.accounting'","","","reportsService.getTrialBalance","Decorator inventory only; downstream review in baseline report"
"apps/api/src/accounting/accounting-reports.controller.ts","70","AccountingReportsController","getGeneralLedger","GET","'accounting/reports'","'general-ledger'","'accounting:reports:general-ledger', 'accounting:read', 'accounting:reports:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.accounting'","","","reportsService.getGeneralLedger","Decorator inventory only; downstream review in baseline report"
"apps/api/src/accounting/accounting-reports.controller.ts","84","AccountingReportsController","getCashBook","GET","'accounting/reports'","'cash-book'","'accounting:reports:cash-book', 'accounting:read', 'accounting:reports:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.accounting'","","","reportsService.getCashBook","Decorator inventory only; downstream review in baseline report"
"apps/api/src/accounting/accounting-reports.controller.ts","98","AccountingReportsController","getBankBook","GET","'accounting/reports'","'bank-book'","'accounting:reports:cash-book', 'accounting:read', 'accounting:reports:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.accounting'","","","reportsService.getBankBook","Decorator inventory only; downstream review in baseline report"
"apps/api/src/accounting/accounting-reports.controller.ts","112","AccountingReportsController","getJournalRegister","GET","'accounting/reports'","'journal-register'","'accounting:reports:general-ledger', 'accounting:read', 'accounting:reports:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.accounting'","","","reportsService.getJournalRegister","Decorator inventory only; downstream review in baseline report"
"apps/api/src/accounting/accounting-reports.controller.ts","126","AccountingReportsController","getVoucherRegister","GET","'accounting/reports'","'voucher-register'","'accounting:reports:general-ledger', 'accounting:read', 'accounting:reports:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.accounting'","","","reportsService.getVoucherRegister","Decorator inventory only; downstream review in baseline report"
"apps/api/src/accounting/accounting-reports.controller.ts","140","AccountingReportsController","getFailedUnpostedTransactions","GET","'accounting/reports'","'failed-unposted'","'accounting:reports:read', 'accounting:read'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.accounting'","","","reportsService.getFailedUnpostedTransactions","Decorator inventory only; downstream review in baseline report"
"apps/api/src/accounting/accounting-reports.controller.ts","147","AccountingReportsController","exportBankBook","GET","'accounting/reports'","'bank-book/export'","'accounting:exports:create', 'accounting:reports:cash-book'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.accounting'","","","exportsService.exportBankBookCsv","Decorator inventory only; downstream review in baseline report"
"apps/api/src/accounting/accounting-reports.controller.ts","163","AccountingReportsController","exportBankBookPdf","GET","'accounting/reports'","'bank-book/export.pdf'","'accounting:exports:create', 'accounting:reports:cash-book'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.accounting'","","","exportsService.exportBankBookPdf","Decorator inventory only; downstream review in baseline report"
"apps/api/src/accounting/accounting-reports.controller.ts","179","AccountingReportsController","exportJournalRegister","GET","'accounting/reports'","'journal-register/export'","'accounting:exports:create', 'accounting:reports:general-ledger'","","JwtAuthGuard, RolesPermissionsGuard, EntitlementGuard","","'module.accounting'","","","exportsService.exportJournalRegisterCsv","Decorator inventory only; downstream review in baseline report"
